circuito,escuela,mesa,nombre,votos,perc,percAbs
00668,ESCUELA EP N°26,0213400131X,CELESTE Y BLANCA - 2,27.0,31.76,13.63
00668,ESCUELA EP N°26,0213400132X,CELESTE Y BLANCA - 2,69.0,54.76,32.85
00668,ESCUELA EP N°26,0213400132X,CELESTE Y BLANCA - 1,57.0,45.23,27.14
00668,ESCUELA EP N°26,0213400133X,CELESTE Y BLANCA - 2,66.0,58.4,27.84
00668,ESCUELA EP N°26,0213400133X,CELESTE Y BLANCA - 1,47.0,41.59,19.83
00668,ESCUELA EP N°26,0213400134X,CELESTE Y BLANCA - 1,53.0,52.47,25.6
00668,ESCUELA EP N°26,0213400134X,CELESTE Y BLANCA - 2,48.0,47.52,23.18
00668,ESCUELA EP N°28/ES N°19,0213400135X,CELESTE Y BLANCA - 2,52.0,53.6,23.0
00668,ESCUELA EP N°28/ES N°19,0213400135X,CELESTE Y BLANCA - 1,45.0,46.39,19.91
00668,ESCUELA EP N°28/ES N°19,0213400136X,CELESTE Y BLANCA - 1,59.0,55.66,26.69
00668,ESCUELA EP N°28/ES N°19,0213400136X,CELESTE Y BLANCA - 2,47.0,44.33,21.26
00668,ESCUELA EP N°28/ES N°19,0213400137X,CELESTE Y BLANCA - 1,60.0,57.14,26.43
00668,ESCUELA EP N°28/ES N°19,0213400137X,CELESTE Y BLANCA - 2,45.0,42.85,19.82
00668,ESCUELA EP N°28/ES N°19,0213400138X,CELESTE Y BLANCA - 1,55.0,52.38,24.33
00668,ESCUELA EP N°28/ES N°19,0213400138X,CELESTE Y BLANCA - 2,50.0,47.61,22.12
00668,ESCUELA EP N°28/ES N°19,0213400139X,CELESTE Y BLANCA - 1,61.0,57.0,29.46
00668,ESCUELA EP N°28/ES N°19,0213400139X,CELESTE Y BLANCA - 2,46.0,42.99,22.22
00668,ESCUELA EP N°28/ES N°19,0213400140X,CELESTE Y BLANCA - 1,59.0,50.0,25.65
00668,ESCUELA EP N°28/ES N°19,0213400140X,CELESTE Y BLANCA - 2,59.0,50.0,25.65
00668,ESCUELA EP N°28/ES N°19,0213400141X,CELESTE Y BLANCA - 2,57.0,61.95,25.44
00668,ESCUELA EP N°28/ES N°19,0213400141X,CELESTE Y BLANCA - 1,35.0,38.04,15.62
00668,ESCUELA EP N°28/ES N°19,0213400142X,CELESTE Y BLANCA - 1,68.0,56.19,29.56
00668,ESCUELA EP N°28/ES N°19,0213400142X,CELESTE Y BLANCA - 2,53.0,43.8,23.04
00668,ESCUELA ES N°6,0213400143X,CELESTE Y BLANCA - 1,61.0,58.65,26.75
00668,ESCUELA ES N°6,0213400143X,CELESTE Y BLANCA - 2,43.0,41.34,18.85
00668,ESCUELA ES N°6,0213400144X,CELESTE Y BLANCA - 1,53.0,57.6,26.1
00668,ESCUELA ES N°6,0213400144X,CELESTE Y BLANCA - 2,39.0,42.39,19.21
00668,ESCUELA ES N°6,0213400145X,CELESTE Y BLANCA - 2,98.0,61.25,35.25
00668,ESCUELA ES N°6,0213400145X,CELESTE Y BLANCA - 1,62.0,38.75,22.3
00668,ESCUELA ES N°6,0213400146X,CELESTE Y BLANCA - 1,64.0,56.63,26.01
00668,ESCUELA ES N°6,0213400146X,CELESTE Y BLANCA - 2,49.0,43.36,19.91
00668,ESCUELA ES N°6,0213400147X,CELESTE Y BLANCA - 2,55.0,51.4,23.91
00668,ESCUELA ES N°6,0213400147X,CELESTE Y BLANCA - 1,52.0,48.59,22.6
00668,ESCUELA ES N°6,0213400148X,CELESTE Y BLANCA - 2,53.0,56.98,24.42
00668,ESCUELA ES N°6,0213400148X,CELESTE Y BLANCA - 1,40.0,43.01,18.43
00668,ESCUELA ES N°6,0213400149X,CELESTE Y BLANCA - 1,50.0,53.76,23.36
00668,ESCUELA ES N°6,0213400149X,CELESTE Y BLANCA - 2,43.0,46.23,20.09
00668,ESCUELA ES N°6,0213400150X,CELESTE Y BLANCA - 1,55.0,51.88,24.44
00668,ESCUELA ES N°6,0213400150X,CELESTE Y BLANCA - 2,51.0,48.11,22.66
00668,ESCUELA ES N°6,0213400151X,CELESTE Y BLANCA - 1,57.0,59.37,23.84
00668,ESCUELA ES N°6,0213400151X,CELESTE Y BLANCA - 2,39.0,40.62,16.31
00668,ESCUELA EP N°14,0213400152X,CELESTE Y BLANCA - 2,57.0,56.43,22.89
00668,ESCUELA EP N°14,0213400152X,CELESTE Y BLANCA - 1,44.0,43.56,17.67
00668,ESCUELA EP N°14,0213400153X,CELESTE Y BLANCA - 1,64.0,58.18,27.58
00668,ESCUELA EP N°14,0213400153X,CELESTE Y BLANCA - 2,46.0,41.81,19.82
00668,ESCUELA EP N°14,0213400154X,CELESTE Y BLANCA - 2,54.0,52.42,24.0
00668,ESCUELA EP N°14,0213400154X,CELESTE Y BLANCA - 1,49.0,47.57,21.77
00668,ESCUELA EP N°14,0213400155X,CELESTE Y BLANCA - 2,63.0,52.5,26.25
00668,ESCUELA EP N°14,0213400155X,CELESTE Y BLANCA - 1,57.0,47.5,23.75
00668,ESCUELA EP N°14,0213400156X,CELESTE Y BLANCA - 2,58.0,100.0,32.76
00668,ESCUELA EP N°14,0213400156X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
00668,COLEGIO CARDENAL STEPINAC,0213400157X,CELESTE Y BLANCA - 1,62.0,55.35,26.72
00668,COLEGIO CARDENAL STEPINAC,0213400157X,CELESTE Y BLANCA - 2,50.0,44.64,21.55
00668,COLEGIO CARDENAL STEPINAC,0213400158X,CELESTE Y BLANCA - 1,59.0,59.59,28.5
00668,COLEGIO CARDENAL STEPINAC,0213400158X,CELESTE Y BLANCA - 2,40.0,40.4,19.32
00668,COLEGIO CARDENAL STEPINAC,0213400159X,CELESTE Y BLANCA - 1,49.0,55.68,22.58
00668,COLEGIO CARDENAL STEPINAC,0213400159X,CELESTE Y BLANCA - 2,39.0,44.31,17.97
00668,COLEGIO CARDENAL STEPINAC,0213400160X,CELESTE Y BLANCA - 1,45.0,53.57,19.73
00668,COLEGIO CARDENAL STEPINAC,0213400160X,CELESTE Y BLANCA - 2,39.0,46.42,17.1
00668,COLEGIO CARDENAL STEPINAC,0213400161X,CELESTE Y BLANCA - 1,70.0,55.55,28.45
00668,COLEGIO CARDENAL STEPINAC,0213400161X,CELESTE Y BLANCA - 2,56.0,44.44,22.76
00668,COLEGIO CARDENAL STEPINAC,0213400162X,CELESTE Y BLANCA - 2,68.0,50.74,26.77
00668,COLEGIO CARDENAL STEPINAC,0213400162X,CELESTE Y BLANCA - 1,66.0,49.25,25.98
00668,COLEGIO CARDENAL STEPINAC,0213400163X,CELESTE Y BLANCA - 1,46.0,57.49,26.58
00668,COLEGIO CARDENAL STEPINAC,0213400163X,CELESTE Y BLANCA - 2,34.0,42.5,19.65
0668A,ESCUELA EP N°6/ES N°20,0213400164X,CELESTE Y BLANCA - 1,80.0,50.0,32.38
0668A,ESCUELA EP N°6/ES N°20,0213400164X,CELESTE Y BLANCA - 2,80.0,50.0,32.38
0668A,ESCUELA EP N°6/ES N°20,0213400165X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA EP N°6/ES N°20,0213400165X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA EP N°6/ES N°20,0213400166X,CELESTE Y BLANCA - 1,81.0,52.59,35.21
0668A,ESCUELA EP N°6/ES N°20,0213400166X,CELESTE Y BLANCA - 2,73.0,47.4,31.73
0668A,ESCUELA EP N°6/ES N°20,0213400167X,CELESTE Y BLANCA - 1,72.0,53.73,33.33
0668A,ESCUELA EP N°6/ES N°20,0213400167X,CELESTE Y BLANCA - 2,62.0,46.26,28.7
0668A,ESCUELA EP N°6/ES N°20,0213400168X,CELESTE Y BLANCA - 1,78.0,50.32,33.47
0668A,ESCUELA EP N°6/ES N°20,0213400168X,CELESTE Y BLANCA - 2,77.0,49.67,33.04
0668A,ESCUELA EP N°6/ES N°20,0213400169X,CELESTE Y BLANCA - 2,75.0,52.81,33.33
0668A,ESCUELA EP N°6/ES N°20,0213400169X,CELESTE Y BLANCA - 1,67.0,47.18,29.77
0668A,ESCUELA EP N°6/ES N°20,0213400170X,CELESTE Y BLANCA - 1,75.0,52.08,33.33
0668A,ESCUELA EP N°6/ES N°20,0213400170X,CELESTE Y BLANCA - 2,69.0,47.91,30.66
0668A,ESCUELA EP N°6/ES N°20,0213400171X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA EP N°6/ES N°20,0213400171X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA EP N°6/ES N°20,0213400172X,CELESTE Y BLANCA - 2,64.0,50.79,28.69
0668A,ESCUELA EP N°6/ES N°20,0213400172X,CELESTE Y BLANCA - 1,62.0,49.2,27.8
0668A,ESCUELA EP N°18,0213400173X,CELESTE Y BLANCA - 2,72.0,75.0,39.56
0668A,ESCUELA EP N°18,0213400173X,CELESTE Y BLANCA - 1,24.0,25.0,13.18
0668A,ESCUELA EP N°18,0213400174X,CELESTE Y BLANCA - 1,82.0,57.34,36.28
0668A,ESCUELA EP N°18,0213400174X,CELESTE Y BLANCA - 2,61.0,42.65,26.99
0668A,ESCUELA EP N°18,0213400175X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA EP N°18,0213400175X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA EP N°18,0213400176X,CELESTE Y BLANCA - 1,91.0,55.48,35.54
0668A,ESCUELA EP N°18,0213400176X,CELESTE Y BLANCA - 2,73.0,44.51,28.51
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400177X,CELESTE Y BLANCA - 2,81.0,53.28,34.46
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400177X,CELESTE Y BLANCA - 1,71.0,46.71,30.21
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400178X,CELESTE Y BLANCA - 2,58.0,50.87,24.89
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400178X,CELESTE Y BLANCA - 1,56.0,49.12,24.03
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400179X,CELESTE Y BLANCA - 1,73.0,59.34,33.79
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400179X,CELESTE Y BLANCA - 2,50.0,40.65,23.14
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400180X,CELESTE Y BLANCA - 1,61.0,52.58,26.87
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400180X,CELESTE Y BLANCA - 2,55.0,47.41,24.22
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400181X,CELESTE Y BLANCA - 1,72.0,53.33,31.44
0668A,JARDIN DE INF.MUNICIPAL N°1,0213400181X,CELESTE Y BLANCA - 2,63.0,46.66,27.51
0668A,ESCUELA EP N°24/ES N°23,0213400182X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA EP N°24/ES N°23,0213400182X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA EP N°24/ES N°23,0213400183X,CELESTE Y BLANCA - 2,79.0,51.63,36.74
0668A,ESCUELA EP N°24/ES N°23,0213400183X,CELESTE Y BLANCA - 1,74.0,48.36,34.41
0668A,ESCUELA EP N°24/ES N°23,0213400184X,CELESTE Y BLANCA - 1,75.0,58.13,32.18
0668A,ESCUELA EP N°24/ES N°23,0213400184X,CELESTE Y BLANCA - 2,54.0,41.86,23.17
0668A,ESCUELA EP N°24/ES N°23,0213400185X,CELESTE Y BLANCA - 1,90.0,57.69,37.97
0668A,ESCUELA EP N°24/ES N°23,0213400185X,CELESTE Y BLANCA - 2,66.0,42.3,27.84
0668A,ESCUELA EP N°24/ES N°23,0213400186X,CELESTE Y BLANCA - 1,90.0,63.38,38.13
0668A,ESCUELA EP N°24/ES N°23,0213400186X,CELESTE Y BLANCA - 2,52.0,36.61,22.03
0668A,ESCUELA EP N°24/ES N°23,0213400187X,CELESTE Y BLANCA - 1,77.0,50.65,32.08
0668A,ESCUELA EP N°24/ES N°23,0213400187X,CELESTE Y BLANCA - 2,75.0,49.34,31.25
0668A,ESCUELA EP N°24/ES N°23,0213400188X,CELESTE Y BLANCA - 1,84.0,63.63,40.77
0668A,ESCUELA EP N°24/ES N°23,0213400188X,CELESTE Y BLANCA - 2,48.0,36.36,23.3
0668A,INSTITUTO LINCOLN,0213400189X,CELESTE Y BLANCA - 1,84.0,59.57,37.0
0668A,INSTITUTO LINCOLN,0213400189X,CELESTE Y BLANCA - 2,57.0,40.42,25.11
0668A,INSTITUTO LINCOLN,0213400190X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,INSTITUTO LINCOLN,0213400190X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,INSTITUTO LINCOLN,0213400191X,CELESTE Y BLANCA - 1,69.0,57.02,28.99
0668A,INSTITUTO LINCOLN,0213400191X,CELESTE Y BLANCA - 2,52.0,42.97,21.84
0668A,INSTITUTO LINCOLN,0213400192X,CELESTE Y BLANCA - 2,69.0,100.0,40.82
0668A,INSTITUTO LINCOLN,0213400192X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,INSTITUTO LINCOLN,0213400193X,CELESTE Y BLANCA - 2,89.0,52.97,36.03
0668A,INSTITUTO LINCOLN,0213400193X,CELESTE Y BLANCA - 1,79.0,47.02,31.98
0668A,ESCUELA EP N°27/ES N°24,0213400194X,CELESTE Y BLANCA - 1,68.0,51.51,30.49
0668A,ESCUELA EP N°27/ES N°24,0213400194X,CELESTE Y BLANCA - 2,64.0,48.48,28.69
0668A,ESCUELA EP N°27/ES N°24,0213400195X,CELESTE Y BLANCA - 1,71.0,52.98,31.55
0668A,ESCUELA EP N°27/ES N°24,0213400195X,CELESTE Y BLANCA - 2,63.0,47.01,28.0
0668A,ESCUELA EP N°27/ES N°24,0213400196X,CELESTE Y BLANCA - 2,68.0,52.71,29.31
0668A,ESCUELA EP N°27/ES N°24,0213400196X,CELESTE Y BLANCA - 1,61.0,47.28,26.29
0668A,ESCUELA EP N°27/ES N°24,0213400197X,CELESTE Y BLANCA - 1,71.0,57.72,30.47
0668A,ESCUELA EP N°27/ES N°24,0213400197X,CELESTE Y BLANCA - 2,52.0,42.27,22.31
0668A,ESCUELA EP N°27/ES N°24,0213400198X,CELESTE Y BLANCA - 2,81.0,56.25,37.15
0668A,ESCUELA EP N°27/ES N°24,0213400198X,CELESTE Y BLANCA - 1,63.0,43.75,28.89
0668A,ESCUELA EP N°27/ES N°24,0213400199X,CELESTE Y BLANCA - 1,85.0,53.45,35.41
0668A,ESCUELA EP N°27/ES N°24,0213400199X,CELESTE Y BLANCA - 2,74.0,46.54,30.83
0668A,ESCUELA EP N°27/ES N°24,0213400200X,CELESTE Y BLANCA - 1,90.0,64.74,37.65
0668A,ESCUELA EP N°27/ES N°24,0213400200X,CELESTE Y BLANCA - 2,49.0,35.25,20.5
0668A,ESCUELA EP N°27/ES N°24,0213400201X,CELESTE Y BLANCA - 1,86.0,55.48,35.1
0668A,ESCUELA EP N°27/ES N°24,0213400201X,CELESTE Y BLANCA - 2,69.0,44.51,28.16
0668A,ESCUELA EP N°27/ES N°24,0213400202X,CELESTE Y BLANCA - 1,83.0,60.58,35.47
0668A,ESCUELA EP N°27/ES N°24,0213400202X,CELESTE Y BLANCA - 2,54.0,39.41,23.07
0668A,ESCUELA EP N°27/ES N°24,0213400203X,CELESTE Y BLANCA - 1,107.0,74.3,42.29
0668A,ESCUELA EP N°27/ES N°24,0213400203X,CELESTE Y BLANCA - 2,37.0,25.69,14.62
0668A,ESCUELA EP N°20/ES N°16,0213400204X,CELESTE Y BLANCA - 1,72.0,55.38,33.02
0668A,ESCUELA EP N°20/ES N°16,0213400204X,CELESTE Y BLANCA - 2,58.0,44.61,26.6
0668A,ESCUELA EP N°20/ES N°16,0213400205X,CELESTE Y BLANCA - 1,70.0,56.91,30.7
0668A,ESCUELA EP N°20/ES N°16,0213400205X,CELESTE Y BLANCA - 2,53.0,43.08,23.24
0668A,ESCUELA EP N°20/ES N°16,0213400206X,CELESTE Y BLANCA - 1,70.0,54.26,30.83
0668A,ESCUELA EP N°20/ES N°16,0213400206X,CELESTE Y BLANCA - 2,59.0,45.73,25.99
0668A,ESCUELA EP N°20/ES N°16,0213400207X,CELESTE Y BLANCA - 1,81.0,55.1,36.48
0668A,ESCUELA EP N°20/ES N°16,0213400207X,CELESTE Y BLANCA - 2,66.0,44.89,29.72
0668A,ESCUELA EP N°20/ES N°16,0213400208X,CELESTE Y BLANCA - 1,69.0,57.02,29.23
0668A,ESCUELA EP N°20/ES N°16,0213400208X,CELESTE Y BLANCA - 2,52.0,42.97,22.03
0668A,ESCUELA EP N°20/ES N°16,0213400209X,CELESTE Y BLANCA - 1,77.0,51.33,32.21
0668A,ESCUELA EP N°20/ES N°16,0213400209X,CELESTE Y BLANCA - 2,73.0,48.66,30.54
0668A,ESCUELA EP N°20/ES N°16,0213400210X,CELESTE Y BLANCA - 2,74.0,51.74,36.09
0668A,ESCUELA EP N°20/ES N°16,0213400210X,CELESTE Y BLANCA - 1,69.0,48.25,33.65
0668A,ESCUELA EP N°20/ES N°16,0213400211X,CELESTE Y BLANCA - 1,74.0,56.48,27.71
0668A,ESCUELA EP N°20/ES N°16,0213400211X,CELESTE Y BLANCA - 2,57.0,43.51,21.34
0668A,ESCUELA EP N°20/ES N°16,0213400212X,CELESTE Y BLANCA - 1,70.0,56.45,29.78
0668A,ESCUELA EP N°20/ES N°16,0213400212X,CELESTE Y BLANCA - 2,54.0,43.54,22.97
0668A,ESCUELA EP N°20/ES N°16,0213400213X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400213X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400214X,CELESTE Y BLANCA - 1,77.0,53.1,33.47
0668A,ESCUELA EP N°20/ES N°16,0213400214X,CELESTE Y BLANCA - 2,68.0,46.89,29.56
0668A,ESCUELA EP N°20/ES N°16,0213400215X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA EP N°20/ES N°16,0213400215X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA EP N°29,0213400216X,CELESTE Y BLANCA - 2,70.0,50.72,31.81
0668A,ESCUELA EP N°29,0213400216X,CELESTE Y BLANCA - 1,68.0,49.27,30.9
0668A,ESCUELA EP N°29,0213400217X,CELESTE Y BLANCA - 1,83.0,52.53,35.93
0668A,ESCUELA EP N°29,0213400217X,CELESTE Y BLANCA - 2,75.0,47.46,32.46
0668A,ESCUELA EP N°29,0213400218X,CELESTE Y BLANCA - 1,69.0,52.67,30.66
0668A,ESCUELA EP N°29,0213400218X,CELESTE Y BLANCA - 2,62.0,47.32,27.55
0668A,ESCUELA EP N°29,0213400219X,CELESTE Y BLANCA - 1,81.0,54.36,32.66
0668A,ESCUELA EP N°29,0213400219X,CELESTE Y BLANCA - 2,68.0,45.63,27.41
0668A,ESCUELA EP N°29,0213400220X,CELESTE Y BLANCA - 1,81.0,65.32,36.48
0668A,ESCUELA EP N°29,0213400220X,CELESTE Y BLANCA - 2,43.0,34.67,19.36
0668A,ESCUELA EP N°29,0213400221X,CELESTE Y BLANCA - 1,76.0,60.31,33.33
0668A,ESCUELA EP N°29,0213400221X,CELESTE Y BLANCA - 2,50.0,39.68,21.92
0668A,ESCUELA EP N°29,0213400222X,CELESTE Y BLANCA - 1,91.0,56.87,37.29
0668A,ESCUELA EP N°29,0213400222X,CELESTE Y BLANCA - 2,69.0,43.12,28.27
0668A,ESCUELA EP N°29,0213400223X,CELESTE Y BLANCA - 1,80.0,54.79,36.52
0668A,ESCUELA EP N°29,0213400223X,CELESTE Y BLANCA - 2,66.0,45.2,30.13
0668A,ESCUELA EP N°29,0213400224X,CELESTE Y BLANCA - 1,68.0,52.71,29.05
0668A,ESCUELA EP N°29,0213400224X,CELESTE Y BLANCA - 2,61.0,47.28,26.06
0668A,ESCUELA EP N°29,0213400225X,CELESTE Y BLANCA - 1,72.0,55.38,33.64
0668A,ESCUELA EP N°29,0213400225X,CELESTE Y BLANCA - 2,58.0,44.61,27.1
0668A,ESCUELA ES AGRARIA N°1,0213400226X,CELESTE Y BLANCA - 1,81.0,51.59,35.52
0668A,ESCUELA ES AGRARIA N°1,0213400226X,CELESTE Y BLANCA - 2,76.0,48.4,33.33
0668A,ESCUELA ES AGRARIA N°1,0213400227X,CELESTE Y BLANCA - 2,68.0,51.12,31.62
0668A,ESCUELA ES AGRARIA N°1,0213400227X,CELESTE Y BLANCA - 1,65.0,48.87,30.23
0668A,ESCUELA ES AGRARIA N°1,0213400228X,CELESTE Y BLANCA - 2,68.0,50.74,29.43
0668A,ESCUELA ES AGRARIA N°1,0213400228X,CELESTE Y BLANCA - 1,66.0,49.25,28.57
0668A,ESCUELA ES AGRARIA N°1,0213400229X,CELESTE Y BLANCA - 1,77.0,60.62,34.84
0668A,ESCUELA ES AGRARIA N°1,0213400229X,CELESTE Y BLANCA - 2,50.0,39.37,22.62
0668A,ESCUELA ES AGRARIA N°1,0213400230X,CELESTE Y BLANCA - 2,76.0,52.05,28.67
0668A,ESCUELA ES AGRARIA N°1,0213400230X,CELESTE Y BLANCA - 1,70.0,47.94,26.41
0668A,ESCUELA ES AGRARIA N°1,0213400231X,CELESTE Y BLANCA - 1,61.0,51.69,27.6
0668A,ESCUELA ES AGRARIA N°1,0213400231X,CELESTE Y BLANCA - 2,57.0,48.3,25.79
0668A,ESCUELA ES AGRARIA N°1,0213400232X,CELESTE Y BLANCA - 2,98.0,58.33,37.98
0668A,ESCUELA ES AGRARIA N°1,0213400232X,CELESTE Y BLANCA - 1,70.0,41.66,27.13
0668A,ESCUELA ES AGRARIA N°1,0213400233X,CELESTE Y BLANCA - 2,80.0,50.63,33.19
0668A,ESCUELA ES AGRARIA N°1,0213400233X,CELESTE Y BLANCA - 1,78.0,49.36,32.36
0668A,ESCUELA ES AGRARIA N°1,0213400234X,CELESTE Y BLANCA - 2,65.0,100.0,46.09
0668A,ESCUELA ES AGRARIA N°1,0213400234X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA ES AGRARIA N°1,0213400235X,CELESTE Y BLANCA - 2,79.0,52.66,40.93
0668A,ESCUELA ES AGRARIA N°1,0213400235X,CELESTE Y BLANCA - 1,71.0,47.33,36.78
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400236X,CELESTE Y BLANCA - 1,63.0,50.0,29.03
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400236X,CELESTE Y BLANCA - 2,63.0,50.0,29.03
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400237X,CELESTE Y BLANCA - 1,88.0,58.27,38.26
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400237X,CELESTE Y BLANCA - 2,63.0,41.72,27.39
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400238X,CELESTE Y BLANCA - 1,67.0,56.3,33.0
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400238X,CELESTE Y BLANCA - 2,52.0,43.69,25.61
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400239X,CELESTE Y BLANCA - 1,67.0,56.3,30.45
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400239X,CELESTE Y BLANCA - 2,52.0,43.69,23.63
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400240X,CELESTE Y BLANCA - 1,60.0,52.17,26.78
0668A,ESCUELA DE EDUCACION SECUNDARIA ERNESTO SABATO,0213400240X,CELESTE Y BLANCA - 2,55.0,47.82,24.55
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400241X,CELESTE Y BLANCA - 1,80.0,53.33,32.52
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400241X,CELESTE Y BLANCA - 2,70.0,46.66,28.45
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400242X,CELESTE Y BLANCA - 1,0.0,0.0,0.0
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400242X,CELESTE Y BLANCA - 2,0.0,0.0,0.0
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400243X,CELESTE Y BLANCA - 2,75.0,55.97,33.33
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400243X,CELESTE Y BLANCA - 1,59.0,44.02,26.22
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400244X,CELESTE Y BLANCA - 1,70.0,51.85,30.3
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400244X,CELESTE Y BLANCA - 2,65.0,48.14,28.13
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400245X,CELESTE Y BLANCA - 1,69.0,53.9,32.39
0668A,ESCUELA WALDORF DE HURLINGHAM,0213400245X,CELESTE Y BLANCA - 2,59.0,46.09,27.69
0668A,JARDIN DE INFANTES N°904,0213400246X,CELESTE Y BLANCA - 1,81.0,54.36,33.89
0668A,JARDIN DE INFANTES N°904,0213400246X,CELESTE Y BLANCA - 2,68.0,45.63,28.45
0668A,JARDIN DE INFANTES N°904,0213400247X,CELESTE Y BLANCA - 1,95.0,53.07,34.92
0668A,JARDIN DE INFANTES N°904,0213400247X,CELESTE Y BLANCA - 2,84.0,46.92,30.88
0668A,JARDIN DE INFANTES N°904,0213400248X,CELESTE Y BLANCA - 1,73.0,51.04,34.43
0668A,JARDIN DE INFANTES N°904,0213400248X,CELESTE Y BLANCA - 2,70.0,48.95,33.01
0668A,JARDIN DE INFANTES N°904,0213400249X,CELESTE Y BLANCA - 2,9.0,60.0,9.37
0668A,JARDIN DE INFANTES N°904,0213400249X,CELESTE Y BLANCA - 1,6.0,40.0,6.25
0668A,CTRO.FORMAC.LABORAL PLATERITO,0213400250X,CELESTE Y BLANCA - 1,70.0,56.91,30.04
0668A,CTRO.FORMAC.LABORAL PLATERITO,0213400250X,CELESTE Y BLANCA - 2,53.0,43.08,22.74
0668A,CTRO.FORMAC.LABORAL PLATERITO,0213400251X,CELESTE Y BLANCA - 2,89.0,54.26,36.17
0668A,CTRO.FORMAC.LABORAL PLATERITO,0213400251X,CELESTE Y BLANCA - 1,75.0,45.73,30.48
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400252X,CELESTE Y BLANCA - 2,88.0,59.06,37.6
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400252X,CELESTE Y BLANCA - 1,61.0,40.93,26.06
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400253X,CELESTE Y BLANCA - 1,79.0,56.42,34.49
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400253X,CELESTE Y BLANCA - 2,61.0,43.57,26.63
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400254X,CELESTE Y BLANCA - 1,70.0,52.23,31.11
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400254X,CELESTE Y BLANCA - 2,64.0,47.76,28.44
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400255X,CELESTE Y BLANCA - 1,87.0,60.83,35.8
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400255X,CELESTE Y BLANCA - 2,56.0,39.16,23.04
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400256X,CELESTE Y BLANCA - 1,72.0,59.5,30.9
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400256X,CELESTE Y BLANCA - 2,49.0,40.49,21.03
0668A,CENTRO EDUC.COMP.CASA DEL NIÑO,0213400257X,CELESTE Y BLANCA - 2,68.0,52.71,33.83
